run_id,task_id,world,interface_condition,ablation,fault_type,seed,agent_id,catalog_size,tool_confusion_level,entity_ambiguity_level,workflow_length,effect_severity,approval_required,state_correct_completion,postcondition_satisfied,safety_predicate_satisfied,duplicate_effect,unintended_effect,unauthorized_effect,residual_effect,recovery_success,unknown_outcome_reconciled,human_intervention_count,model_turns,tool_calls,transport_retries,logical_reexecutions,context_tokens,tool_definition_tokens,tool_result_tokens,wall_clock_ms,recovery_ms,verification_ms,runtime_overhead_ms,terminal_agent_claim,terminal_oracle_outcome,initial_state_hash
d3128828-1b0,lc_05_similar_tools_disambiguation,large_catalog,I5,,,123,scripted-v1,50,,,short,none,,true,true,true,false,false,false,false,,,0,1,1,0,0,34,34,0,1,0,0,1,success,completed_as_requested,8c6b1b7454198e3e
b4415be1-14d,lc_05_similar_tools_disambiguation,large_catalog,I5,,,456,scripted-v1,50,,,short,none,,true,true,true,false,false,false,false,,,0,1,1,0,0,32,32,0,1,0,0,1,success,completed_as_requested,885826e86e93bff9
3a88d0ac-b83,lc_05_similar_tools_disambiguation,large_catalog,I5-minus-selective-discovery,,,42,scripted-v1,50,,,short,none,,true,true,true,false,false,false,false,,,0,1,1,0,0,390,390,0,8,0,0,8,success,completed_as_requested,00444528e60c3e2c
e30ae18f-101,lc_05_similar_tools_disambiguation,large_catalog,I5-minus-selective-discovery,,,123,scripted-v1,50,,,short,none,,true,true,true,false,false,false,false,,,0,1,1,0,0,386,386,0,1,0,0,1,success,completed_as_requested,8c6b1b7454198e3e
359f2731-631,lc_05_similar_tools_disambiguation,large_catalog,I5-minus-selective-discovery,,,456,scripted-v1,50,,,short,none,,true,true,true,false,false,false,false,,,0,1,1,0,0,386,386,0,1,0,0,1,success,completed_as_requested,885826e86e93bff9
5dbb7d58-fed,lc_06_stale_cache_refresh,large_catalog,I1,,,42,scripted-v1,200,,,short,none,,true,true,true,false,false,false,false,,,0,1,1,0,0,2286,2286,0,3,0,0,3,success,completed_as_requested,133f12439b716fc0
6fac839a-005,lc_06_stale_cache_refresh,large_catalog,I1,,,123,scripted-v1,200,,,short,none,,true,true,true,false,false,false,false,,,0,1,1,0,0,2236,2236,0,3,0,0,3,success,completed_as_requested,dd987efe5c613945
8594febc-796,lc_06_stale_cache_refresh,large_catalog,I1,,,456,scripted-v1,200,,,short,none,,true,true,true,false,false,false,false,,,0,1,1,0,0,2284,2284,0,3,0,0,3,success,completed_as_requested,78af6530a98ea7a2
b5f6aeaf-3ca,lc_06_stale_cache_refresh,large_catalog,I2,,,42,scripted-v1,200,,,short,none,,true,true,true,false,false,false,false,,,0,1,1,0,0,54,54,0,2,0,0,2,success,completed_as_requested,133f12439b716fc0
adf05d2d-114,lc_06_stale_cache_refresh,large_catalog,I2,,,123,scripted-v1,200,,,short,none,,true,true,true,false,false,false,false,,,0,1,1,0,0,50,50,0,3,0,0,3,success,completed_as_requested,dd987efe5c613945
901c2508-578,lc_06_stale_cache_refresh,large_catalog,I2,,,456,scripted-v1,200,,,short,none,,true,true,true,false,false,false,false,,,0,1,1,0,0,54,54,0,2,0,0,2,success,completed_as_requested,78af6530a98ea7a2
9a156add-694,lc_06_stale_cache_refresh,large_catalog,I5,,,42,scripted-v1,200,,,short,none,,true,true,true,false,false,false,false,,,0,1,1,0,0,54,54,0,4,0,1,3,success,completed_as_requested,133f12439b716fc0
e4329cb5-6a0,lc_06_stale_cache_refresh,large_catalog,I5,,,123,scripted-v1,200,,,short,none,,true,true,true,false,false,false,false,,,0,1,1,0,0,50,50,0,3,0,1,2,success,completed_as_requested,dd987efe5c613945
93cdd40e-a54,lc_06_stale_cache_refresh,large_catalog,I5,,,456,scripted-v1,200,,,short,none,,true,true,true,false,false,false,false,,,0,1,1,0,0,54,54,0,3,0,0,3,success,completed_as_requested,78af6530a98ea7a2
73ee448d-acf,lc_06_stale_cache_refresh,large_catalog,I5-minus-selective-discovery,,,42,scripted-v1,200,,,short,none,,true,true,true,false,false,false,false,,,0,1,1,0,0,2284,2284,0,3,0,0,3,success,completed_as_requested,133f12439b716fc0
f87b5c6b-1c7,lc_06_stale_cache_refresh,large_catalog,I5-minus-selective-discovery,,,123,scripted-v1,200,,,short,none,,true,true,true,false,false,false,false,,,0,1,1,0,0,2234,2234,0,3,0,0,3,success,completed_as_requested,dd987efe5c613945
e47dc131-a56,lc_06_stale_cache_refresh,large_catalog,I5-minus-selective-discovery,,,456,scripted-v1,200,,,short,none,,true,true,true,false,false,false,false,,,0,1,1,0,0,2282,2282,0,3,0,0,3,success,completed_as_requested,78af6530a98ea7a2
c449b5c7-a46,lc_07_renamed_capability,large_catalog,I1,,,42,scripted-v1,50,,,short,none,,true,true,true,false,false,false,false,,,0,2,2,1,0,392,392,0,1,0,0,1,failure,completed_as_requested,00444528e60c3e2c
3115ef49-4eb,lc_07_renamed_capability,large_catalog,I1,,,123,scripted-v1,50,,,short,none,,true,true,true,false,false,false,false,,,0,2,2,1,0,392,392,0,1,0,0,1,failure,completed_as_requested,8c6b1b7454198e3e
39a3c4f5-c54,lc_07_renamed_capability,large_catalog,I1,,,456,scripted-v1,50,,,short,none,,true,true,true,false,false,false,false,,,0,2,2,1,0,388,388,0,1,0,0,1,failure,completed_as_requested,885826e86e93bff9
95809338-74a,lc_07_renamed_capability,large_catalog,I2,,,42,scripted-v1,50,,,short,none,,true,true,true,false,false,false,false,,,0,2,2,1,0,38,38,0,1,0,0,1,failure,completed_as_requested,00444528e60c3e2c
5852314a-f44,lc_07_renamed_capability,large_catalog,I2,,,123,scripted-v1,50,,,short,none,,true,true,true,false,false,false,false,,,0,2,2,1,0,36,36,0,0,0,0,0,failure,completed_as_requested,8c6b1b7454198e3e
37bff1c7-5a6,lc_07_renamed_capability,large_catalog,I2,,,456,scripted-v1,50,,,short,none,,true,true,true,false,false,false,false,,,0,2,2,1,0,42,42,0,0,0,0,0,failure,completed_as_requested,885826e86e93bff9
f076e56d-7ce,lc_07_renamed_capability,large_catalog,I5,,,42,scripted-v1,50,,,short,none,,true,true,true,false,false,false,false,,,0,2,2,1,0,38,38,0,1,0,0,1,failure,completed_as_requested,00444528e60c3e2c
98e8ebce-004,lc_07_renamed_capability,large_catalog,I5,,,123,scripted-v1,50,,,short,none,,true,true,true,false,false,false,false,,,0,2,2,1,0,36,36,0,1,0,0,1,failure,completed_as_requested,8c6b1b7454198e3e
cbc251d6-1b9,lc_07_renamed_capability,large_catalog,I5,,,456,scripted-v1,50,,,short,none,,true,true,true,false,false,false,false,,,0,2,2,1,0,42,42,0,1,0,0,1,failure,completed_as_requested,885826e86e93bff9
ff31a87a-189,lc_07_renamed_capability,large_catalog,I5-minus-selective-discovery,,,42,scripted-v1,50,,,short,none,,true,true,true,false,false,false,false,,,0,2,2,1,0,390,390,0,1,0,0,1,failure,completed_as_requested,00444528e60c3e2c
a4fb3d36-a9a,lc_07_renamed_capability,large_catalog,I5-minus-selective-discovery,,,123,scripted-v1,50,,,short,none,,true,true,true,false,false,false,false,,,0,2,2,1,0,390,390,0,1,0,0,1,failure,completed_as_requested,8c6b1b7454198e3e
0fb16a19-af3,lc_07_renamed_capability,large_catalog,I5-minus-selective-discovery,,,456,scripted-v1,50,,,short,none,,true,true,true,false,false,false,false,,,0,2,2,1,0,386,386,0,1,0,0,1,failure,completed_as_requested,885826e86e93bff9
c60c34a7-7f1,lc_08_multi_tool_workflow,large_catalog,I1,,,42,scripted-v1,1000,,,short,none,,true,true,true,false,false,false,false,,,0,2,2,1,0,13272,13272,0,13,0,1,12,failure,completed_as_requested,7c1886bfcc387cba
b73d41bb-5c8,lc_08_multi_tool_workflow,large_catalog,I1,,,123,scripted-v1,1000,,,short,none,,true,true,true,false,false,false,false,,,0,2,2,1,0,13314,13314,0,13,0,1,12,failure,completed_as_requested,337a9c59ad203f44
bf681ec7-724,lc_08_multi_tool_workflow,large_catalog,I1,,,456,scripted-v1,1000,,,short,none,,true,true,true,false,false,false,false,,,0,2,2,1,0,13476,13476,0,14,0,1,13,failure,completed_as_requested,41d04979e23ab4f3
c508a7ba-be3,lc_08_multi_tool_workflow,large_catalog,I2,,,42,scripted-v1,1000,,,short,none,,true,true,true,false,false,false,false,,,0,2,2,1,0,74,74,0,10,0,1,9,failure,completed_as_requested,7c1886bfcc387cba
3293bb35-6aa,lc_08_multi_tool_workflow,large_catalog,I2,,,123,scripted-v1,1000,,,short,none,,true,true,true,false,false,false,false,,,0,2,2,1,0,74,74,0,10,0,1,9,failure,completed_as_requested,337a9c59ad203f44
3b7f9e83-54e,lc_08_multi_tool_workflow,large_catalog,I2,,,456,scripted-v1,1000,,,short,none,,true,true,true,false,false,false,false,,,0,2,2,1,0,74,74,0,11,0,1,10,failure,completed_as_requested,41d04979e23ab4f3
43a01fd6-087,lc_08_multi_tool_workflow,large_catalog,I5,,,42,scripted-v1,1000,,,short,none,,true,true,true,false,false,false,false,,,0,2,2,1,0,74,74,0,10,0,2,8,failure,completed_as_requested,7c1886bfcc387cba
d008a565-dde,lc_08_multi_tool_workflow,large_catalog,I5,,,123,scripted-v1,1000,,,short,none,,true,true,true,false,false,false,false,,,0,2,2,1,0,74,74,0,13,0,1,12,failure,completed_as_requested,337a9c59ad203f44
e302f725-dfc,lc_08_multi_tool_workflow,large_catalog,I5,,,456,scripted-v1,1000,,,short,none,,true,true,true,false,false,false,false,,,0,2,2,1,0,74,74,0,11,0,1,10,failure,completed_as_requested,41d04979e23ab4f3
86299a56-8b9,lc_08_multi_tool_workflow,large_catalog,I5-minus-selective-discovery,,,42,scripted-v1,1000,,,short,none,,true,true,true,false,false,false,false,,,0,2,2,1,0,13270,13270,0,15,0,1,14,failure,completed_as_requested,7c1886bfcc387cba
a0093dec-4bd,lc_08_multi_tool_workflow,large_catalog,I5-minus-selective-discovery,,,123,scripted-v1,1000,,,short,none,,true,true,true,false,false,false,false,,,0,2,2,1,0,13312,13312,0,14,0,1,13,failure,completed_as_requested,337a9c59ad203f44
edb934be-661,lc_08_multi_tool_workflow,large_catalog,I5-minus-selective-discovery,,,456,scripted-v1,1000,,,short,none,,true,true,true,false,false,false,false,,,0,2,2,1,0,13474,13474,0,14,0,1,13,failure,completed_as_requested,41d04979e23ab4f3
