run_id,task_id,world,interface_condition,ablation,fault_type,seed,agent_id,catalog_size,tool_confusion_level,entity_ambiguity_level,workflow_length,effect_severity,approval_required,state_correct_completion,postcondition_satisfied,safety_predicate_satisfied,duplicate_effect,unintended_effect,unauthorized_effect,residual_effect,recovery_success,unknown_outcome_reconciled,human_intervention_count,model_turns,tool_calls,transport_retries,logical_reexecutions,context_tokens,tool_definition_tokens,tool_result_tokens,wall_clock_ms,recovery_ms,verification_ms,runtime_overhead_ms,terminal_agent_claim,terminal_oracle_outcome,initial_state_hash
27dd9734-0fe,lrj_02_midflight_input,long_running_jobs,I5-minus-durable-state,,interrupted_execution,123,scripted-v1,10,,,long,immutable,,false,false,true,false,false,false,true,false,,0,1,1,0,1,56,56,0,0,0,0,0,partial,failure,8782d88ce7cc68f5
4c9bedc3-196,lrj_02_midflight_input,long_running_jobs,I5-minus-durable-state,,interrupted_execution,456,scripted-v1,10,,,long,immutable,,false,false,true,false,false,false,true,false,,0,1,1,0,1,56,56,0,0,0,0,0,partial,failure,8782d88ce7cc68f5
49594663-d67,lrj_03_cancel_resume,long_running_jobs,I2,,interrupted_execution,42,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,54,54,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
6b421c47-271,lrj_03_cancel_resume,long_running_jobs,I2,,interrupted_execution,123,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,54,54,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
f655308e-a33,lrj_03_cancel_resume,long_running_jobs,I2,,interrupted_execution,456,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,54,54,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
4d9a71c1-fc2,lrj_03_cancel_resume,long_running_jobs,I3,,interrupted_execution,42,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,true,,0,1,1,0,0,54,54,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
e866a4a0-259,lrj_03_cancel_resume,long_running_jobs,I3,,interrupted_execution,123,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,true,,0,1,1,0,0,54,54,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
6bd06d56-31e,lrj_03_cancel_resume,long_running_jobs,I3,,interrupted_execution,456,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,true,,0,1,1,0,0,54,54,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
d293f37d-595,lrj_03_cancel_resume,long_running_jobs,I5,,interrupted_execution,42,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,true,,0,1,1,0,0,54,54,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
1da7c940-9a8,lrj_03_cancel_resume,long_running_jobs,I5,,interrupted_execution,123,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,true,,0,1,1,0,0,54,54,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
a304409a-c89,lrj_03_cancel_resume,long_running_jobs,I5,,interrupted_execution,456,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,true,,0,1,1,0,0,54,54,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
fa92c2fe-84b,lrj_03_cancel_resume,long_running_jobs,I5-minus-resumable-invocation,,interrupted_execution,42,scripted-v1,10,,,long,mutable,,false,false,true,false,false,false,true,false,,0,1,1,0,1,54,54,0,0,0,0,0,partial,failure,8782d88ce7cc68f5
0d714af5-2f1,lrj_03_cancel_resume,long_running_jobs,I5-minus-resumable-invocation,,interrupted_execution,123,scripted-v1,10,,,long,mutable,,false,false,true,false,false,false,true,false,,0,1,1,0,1,54,54,0,0,0,0,0,partial,failure,8782d88ce7cc68f5
c9b42e0a-5a9,lrj_03_cancel_resume,long_running_jobs,I5-minus-resumable-invocation,,interrupted_execution,456,scripted-v1,10,,,long,mutable,,false,false,true,false,false,false,true,false,,0,1,1,0,1,54,54,0,0,0,0,0,partial,failure,8782d88ce7cc68f5
7f7e7c3c-a2d,lrj_03_cancel_resume,long_running_jobs,I5-minus-durable-state,,interrupted_execution,42,scripted-v1,10,,,long,mutable,,false,false,true,false,false,false,true,false,,0,1,1,0,1,54,54,0,0,0,0,0,partial,failure,8782d88ce7cc68f5
b23b7017-7f3,lrj_03_cancel_resume,long_running_jobs,I5-minus-durable-state,,interrupted_execution,123,scripted-v1,10,,,long,mutable,,false,false,true,false,false,false,true,false,,0,1,1,0,1,54,54,0,0,0,0,0,partial,failure,8782d88ce7cc68f5
713383c0-523,lrj_03_cancel_resume,long_running_jobs,I5-minus-durable-state,,interrupted_execution,456,scripted-v1,10,,,long,mutable,,false,false,true,false,false,false,true,false,,0,1,1,0,1,54,54,0,0,0,0,0,partial,failure,8782d88ce7cc68f5
d50c7b70-101,lrj_04_interruption_after_stage1,long_running_jobs,I2,,interrupted_execution,42,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,56,56,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
17538a02-a09,lrj_04_interruption_after_stage1,long_running_jobs,I2,,interrupted_execution,123,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,56,56,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
2a51fd91-645,lrj_04_interruption_after_stage1,long_running_jobs,I2,,interrupted_execution,456,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,56,56,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
69e4a6d7-1bc,lrj_04_interruption_after_stage1,long_running_jobs,I3,,interrupted_execution,42,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,true,,0,1,1,0,0,56,56,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
d4b188da-eb4,lrj_04_interruption_after_stage1,long_running_jobs,I3,,interrupted_execution,123,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,true,,0,1,1,0,0,56,56,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
eef0c571-e9d,lrj_04_interruption_after_stage1,long_running_jobs,I3,,interrupted_execution,456,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,true,,0,1,1,0,0,56,56,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
619f1ad9-27b,lrj_04_interruption_after_stage1,long_running_jobs,I5,,interrupted_execution,42,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,true,,0,1,1,0,0,56,56,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
e15f13f3-155,lrj_04_interruption_after_stage1,long_running_jobs,I5,,interrupted_execution,123,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,true,,0,1,1,0,0,56,56,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
393f1d2d-c6d,lrj_04_interruption_after_stage1,long_running_jobs,I5,,interrupted_execution,456,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,true,,0,1,1,0,0,56,56,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
2a48e756-f3b,lrj_04_interruption_after_stage1,long_running_jobs,I5-minus-resumable-invocation,,interrupted_execution,42,scripted-v1,10,,,long,mutable,,false,false,true,false,false,false,true,false,,0,1,1,0,1,56,56,0,0,0,0,0,partial,failure,8782d88ce7cc68f5
5575dfde-661,lrj_04_interruption_after_stage1,long_running_jobs,I5-minus-resumable-invocation,,interrupted_execution,123,scripted-v1,10,,,long,mutable,,false,false,true,false,false,false,true,false,,0,1,1,0,1,56,56,0,0,0,0,0,partial,failure,8782d88ce7cc68f5
ace89dac-569,lrj_04_interruption_after_stage1,long_running_jobs,I5-minus-resumable-invocation,,interrupted_execution,456,scripted-v1,10,,,long,mutable,,false,false,true,false,false,false,true,false,,0,1,1,0,1,56,56,0,0,0,0,0,partial,failure,8782d88ce7cc68f5
6f744386-2e9,lrj_04_interruption_after_stage1,long_running_jobs,I5-minus-durable-state,,interrupted_execution,42,scripted-v1,10,,,long,mutable,,false,false,true,false,false,false,true,false,,0,1,1,0,1,56,56,0,0,0,0,0,partial,failure,8782d88ce7cc68f5
68e1aa3e-dc6,lrj_04_interruption_after_stage1,long_running_jobs,I5-minus-durable-state,,interrupted_execution,123,scripted-v1,10,,,long,mutable,,false,false,true,false,false,false,true,false,,0,1,1,0,1,56,56,0,0,0,0,0,partial,failure,8782d88ce7cc68f5
3f6ec195-9d8,lrj_04_interruption_after_stage1,long_running_jobs,I5-minus-durable-state,,interrupted_execution,456,scripted-v1,10,,,long,mutable,,false,false,true,false,false,false,true,false,,0,1,1,0,1,56,56,0,1,0,1,0,partial,failure,8782d88ce7cc68f5
bfc6f299-5d7,lrj_05_event_loss_recovery,long_running_jobs,I2,,interrupted_execution,42,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,54,54,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
12532501-1ed,lrj_05_event_loss_recovery,long_running_jobs,I2,,interrupted_execution,123,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,54,54,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
d5247f0c-3da,lrj_05_event_loss_recovery,long_running_jobs,I2,,interrupted_execution,456,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,54,54,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
573afe89-b81,lrj_05_event_loss_recovery,long_running_jobs,I3,,interrupted_execution,42,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,true,,0,1,1,0,0,54,54,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
e8609147-089,lrj_05_event_loss_recovery,long_running_jobs,I3,,interrupted_execution,123,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,true,,0,1,1,0,0,54,54,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
3b55b77a-bf4,lrj_05_event_loss_recovery,long_running_jobs,I3,,interrupted_execution,456,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,true,,0,1,1,0,0,54,54,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
ed6fe604-f15,lrj_05_event_loss_recovery,long_running_jobs,I5,,interrupted_execution,42,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,true,,0,1,1,0,0,54,54,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
23eb3f53-3db,lrj_05_event_loss_recovery,long_running_jobs,I5,,interrupted_execution,123,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,true,,0,1,1,0,0,54,54,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
444ac915-0f7,lrj_05_event_loss_recovery,long_running_jobs,I5,,interrupted_execution,456,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,true,,0,1,1,0,0,54,54,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
ed1b8d3b-f84,lrj_05_event_loss_recovery,long_running_jobs,I5-minus-resumable-invocation,,interrupted_execution,42,scripted-v1,10,,,long,mutable,,false,false,true,false,false,false,true,false,,0,1,1,0,1,54,54,0,0,0,0,0,partial,failure,8782d88ce7cc68f5
634ba1f3-269,lrj_05_event_loss_recovery,long_running_jobs,I5-minus-resumable-invocation,,interrupted_execution,123,scripted-v1,10,,,long,mutable,,false,false,true,false,false,false,true,false,,0,1,1,0,1,54,54,0,0,0,0,0,partial,failure,8782d88ce7cc68f5
86739bc1-d0d,lrj_05_event_loss_recovery,long_running_jobs,I5-minus-resumable-invocation,,interrupted_execution,456,scripted-v1,10,,,long,mutable,,false,false,true,false,false,false,true,false,,0,1,1,0,1,54,54,0,0,0,0,0,partial,failure,8782d88ce7cc68f5
02a43758-c47,lrj_05_event_loss_recovery,long_running_jobs,I5-minus-durable-state,,interrupted_execution,42,scripted-v1,10,,,long,mutable,,false,false,true,false,false,false,true,false,,0,1,1,0,1,54,54,0,0,0,0,0,partial,failure,8782d88ce7cc68f5
104a92c5-6c4,lrj_05_event_loss_recovery,long_running_jobs,I5-minus-durable-state,,interrupted_execution,123,scripted-v1,10,,,long,mutable,,false,false,true,false,false,false,true,false,,0,1,1,0,1,54,54,0,0,0,0,0,partial,failure,8782d88ce7cc68f5
592c655f-09f,lrj_05_event_loss_recovery,long_running_jobs,I5-minus-durable-state,,interrupted_execution,456,scripted-v1,10,,,long,mutable,,false,false,true,false,false,false,true,false,,0,1,1,0,1,54,54,0,0,0,0,0,partial,failure,8782d88ce7cc68f5
419e4f12-7f3,lrj_06_cancellation_before_commit,long_running_jobs,I2,,interrupted_execution,42,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,54,54,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
8f4cd446-91a,lrj_06_cancellation_before_commit,long_running_jobs,I2,,interrupted_execution,123,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,54,54,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
bfe2d128-27c,lrj_06_cancellation_before_commit,long_running_jobs,I2,,interrupted_execution,456,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,54,54,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
ca1c086c-774,lrj_06_cancellation_before_commit,long_running_jobs,I3,,interrupted_execution,42,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,true,,0,1,1,0,0,54,54,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
d937e1c8-9fd,lrj_06_cancellation_before_commit,long_running_jobs,I3,,interrupted_execution,123,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,true,,0,1,1,0,0,54,54,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
08035486-9fa,lrj_06_cancellation_before_commit,long_running_jobs,I3,,interrupted_execution,456,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,true,,0,1,1,0,0,54,54,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
8dc6ba5f-045,lrj_06_cancellation_before_commit,long_running_jobs,I5,,interrupted_execution,42,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,true,,0,1,1,0,0,54,54,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
8dd49f4e-ba9,lrj_06_cancellation_before_commit,long_running_jobs,I5,,interrupted_execution,123,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,true,,0,1,1,0,0,54,54,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
fbc703d2-261,lrj_06_cancellation_before_commit,long_running_jobs,I5,,interrupted_execution,456,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,true,,0,1,1,0,0,54,54,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
fdc4198b-f01,lrj_06_cancellation_before_commit,long_running_jobs,I5-minus-resumable-invocation,,interrupted_execution,42,scripted-v1,10,,,long,mutable,,false,false,true,false,false,false,true,false,,0,1,1,0,1,54,54,0,0,0,0,0,partial,failure,8782d88ce7cc68f5
7cf7e768-f5d,lrj_06_cancellation_before_commit,long_running_jobs,I5-minus-resumable-invocation,,interrupted_execution,123,scripted-v1,10,,,long,mutable,,false,false,true,false,false,false,true,false,,0,1,1,0,1,54,54,0,0,0,0,0,partial,failure,8782d88ce7cc68f5
c643416b-e8c,lrj_06_cancellation_before_commit,long_running_jobs,I5-minus-resumable-invocation,,interrupted_execution,456,scripted-v1,10,,,long,mutable,,false,false,true,false,false,false,true,false,,0,1,1,0,1,54,54,0,0,0,0,0,partial,failure,8782d88ce7cc68f5
df1a9651-c84,lrj_06_cancellation_before_commit,long_running_jobs,I5-minus-durable-state,,interrupted_execution,42,scripted-v1,10,,,long,mutable,,false,false,true,false,false,false,true,false,,0,1,1,0,1,54,54,0,0,0,0,0,partial,failure,8782d88ce7cc68f5
8114613c-8e2,lrj_06_cancellation_before_commit,long_running_jobs,I5-minus-durable-state,,interrupted_execution,123,scripted-v1,10,,,long,mutable,,false,false,true,false,false,false,true,false,,0,1,1,0,1,54,54,0,0,0,0,0,partial,failure,8782d88ce7cc68f5
42ed2c74-710,lrj_06_cancellation_before_commit,long_running_jobs,I5-minus-durable-state,,interrupted_execution,456,scripted-v1,10,,,long,mutable,,false,false,true,false,false,false,true,false,,0,1,1,0,1,54,54,0,0,0,0,0,partial,failure,8782d88ce7cc68f5
d0ea6104-7ff,lrj_07_worker_restart_durable,long_running_jobs,I2,,interrupted_execution,42,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,56,56,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
10cafa61-47e,lrj_07_worker_restart_durable,long_running_jobs,I2,,interrupted_execution,123,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,56,56,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
7538bf97-319,lrj_07_worker_restart_durable,long_running_jobs,I2,,interrupted_execution,456,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,,,0,1,1,0,0,56,56,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
a5c1811b-99b,lrj_07_worker_restart_durable,long_running_jobs,I3,,interrupted_execution,42,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,true,,0,1,1,0,0,56,56,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
4a237e90-22e,lrj_07_worker_restart_durable,long_running_jobs,I3,,interrupted_execution,123,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,true,,0,1,1,0,0,56,56,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
ea8cf869-3aa,lrj_07_worker_restart_durable,long_running_jobs,I3,,interrupted_execution,456,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,true,,0,1,1,0,0,56,56,0,1,0,1,0,success,completed_as_requested,8782d88ce7cc68f5
44b3ffbf-8d2,lrj_07_worker_restart_durable,long_running_jobs,I5,,interrupted_execution,42,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,true,,0,1,1,0,0,56,56,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
864fe631-070,lrj_07_worker_restart_durable,long_running_jobs,I5,,interrupted_execution,123,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,true,,0,1,1,0,0,56,56,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
061f924e-7e3,lrj_07_worker_restart_durable,long_running_jobs,I5,,interrupted_execution,456,scripted-v1,10,,,long,mutable,,true,true,true,false,false,false,false,true,,0,1,1,0,0,56,56,0,0,0,0,0,success,completed_as_requested,8782d88ce7cc68f5
cc6af932-54d,lrj_07_worker_restart_durable,long_running_jobs,I5-minus-resumable-invocation,,interrupted_execution,42,scripted-v1,10,,,long,mutable,,false,false,true,false,false,false,true,false,,0,1,1,0,1,56,56,0,1,0,0,1,partial,failure,8782d88ce7cc68f5
e5bbec74-3f1,lrj_07_worker_restart_durable,long_running_jobs,I5-minus-resumable-invocation,,interrupted_execution,123,scripted-v1,10,,,long,mutable,,false,false,true,false,false,false,true,false,,0,1,1,0,1,56,56,0,0,0,0,0,partial,failure,8782d88ce7cc68f5
e4fe654e-6d7,lrj_07_worker_restart_durable,long_running_jobs,I5-minus-resumable-invocation,,interrupted_execution,456,scripted-v1,10,,,long,mutable,,false,false,true,false,false,false,true,false,,0,1,1,0,1,56,56,0,0,0,0,0,partial,failure,8782d88ce7cc68f5
0abef740-17a,lrj_07_worker_restart_durable,long_running_jobs,I5-minus-durable-state,,interrupted_execution,42,scripted-v1,10,,,long,mutable,,false,false,true,false,false,false,true,false,,0,1,1,0,1,56,56,0,0,0,0,0,partial,failure,8782d88ce7cc68f5
