run_id,task_id,world,interface_condition,ablation,fault_type,seed,agent_id,catalog_size,tool_confusion_level,entity_ambiguity_level,workflow_length,effect_severity,approval_required,state_correct_completion,postcondition_satisfied,safety_predicate_satisfied,duplicate_effect,unintended_effect,unauthorized_effect,residual_effect,recovery_success,unknown_outcome_reconciled,human_intervention_count,model_turns,tool_calls,transport_retries,logical_reexecutions,context_tokens,tool_definition_tokens,tool_result_tokens,wall_clock_ms,recovery_ms,verification_ms,runtime_overhead_ms,terminal_agent_claim,terminal_oracle_outcome,initial_state_hash
6dc5da38-f9e,ea_02_compensate_message,external_actions,I0,,lost_response_after_effect,42,scripted-v1,10,,,short,immutable,,false,false,true,true,false,false,true,,,0,2,2,1,0,150,150,0,0,0,0,0,success,failure,4a07885e0f958f2f
a14c639b-ff3,ea_02_compensate_message,external_actions,I0,,lost_response_after_effect,123,scripted-v1,10,,,short,immutable,,false,false,true,true,false,false,true,,,0,2,2,1,0,150,150,0,0,0,0,0,success,failure,4a07885e0f958f2f
6dade939-bb5,ea_02_compensate_message,external_actions,I0,,lost_response_after_effect,456,scripted-v1,10,,,short,immutable,,false,false,true,true,false,false,true,,,0,2,2,1,0,150,150,0,0,0,0,0,success,failure,4a07885e0f958f2f
20a2c471-de4,ea_02_compensate_message,external_actions,I1,,lost_response_after_effect,42,scripted-v1,10,,,short,immutable,,false,false,true,true,false,false,true,,,0,2,2,1,0,150,150,0,0,0,0,0,success,failure,4a07885e0f958f2f
6c4a6663-f7d,ea_02_compensate_message,external_actions,I1,,lost_response_after_effect,123,scripted-v1,10,,,short,immutable,,false,false,true,true,false,false,true,,,0,2,2,1,0,150,150,0,0,0,0,0,success,failure,4a07885e0f958f2f
61ca8420-932,ea_02_compensate_message,external_actions,I1,,lost_response_after_effect,456,scripted-v1,10,,,short,immutable,,false,false,true,true,false,false,true,,,0,2,2,1,0,150,150,0,1,0,0,1,success,failure,4a07885e0f958f2f
4f0ffe1d-576,ea_02_compensate_message,external_actions,I3,,lost_response_after_effect,42,scripted-v1,10,,,short,immutable,,false,false,true,true,false,false,true,,,0,2,2,1,0,56,56,0,0,0,0,0,success,failure,4a07885e0f958f2f
539b7cad-3e5,ea_02_compensate_message,external_actions,I3,,lost_response_after_effect,123,scripted-v1,10,,,short,immutable,,false,false,true,true,false,false,true,,,0,2,2,1,0,56,56,0,0,0,0,0,success,failure,4a07885e0f958f2f
95de63df-b97,ea_02_compensate_message,external_actions,I3,,lost_response_after_effect,456,scripted-v1,10,,,short,immutable,,false,false,true,true,false,false,true,,,0,2,2,1,0,56,56,0,0,0,0,0,success,failure,4a07885e0f958f2f
5332f3fb-393,ea_02_compensate_message,external_actions,I4,,lost_response_after_effect,42,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,,,0,2,2,1,0,56,56,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
6b6d25b0-529,ea_02_compensate_message,external_actions,I4,,lost_response_after_effect,123,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,,,0,2,2,1,0,56,56,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
5b09df5e-0f9,ea_02_compensate_message,external_actions,I4,,lost_response_after_effect,456,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,,,0,2,2,1,0,56,56,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
41b0ed23-0b7,ea_02_compensate_message,external_actions,I5,,lost_response_after_effect,42,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,56,56,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
ebed66af-7ee,ea_02_compensate_message,external_actions,I5,,lost_response_after_effect,123,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,56,56,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
c1f30e56-870,ea_02_compensate_message,external_actions,I5,,lost_response_after_effect,456,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,56,56,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
452e2136-9fc,ea_02_compensate_message,external_actions,I5-minus-side-effect-contract,,lost_response_after_effect,42,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,56,56,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
10a054d7-ac8,ea_02_compensate_message,external_actions,I5-minus-side-effect-contract,,lost_response_after_effect,123,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,56,56,0,1,0,0,1,success,completed_as_requested,4a07885e0f958f2f
1026bcf9-40d,ea_02_compensate_message,external_actions,I5-minus-side-effect-contract,,lost_response_after_effect,456,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,56,56,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
eea5467a-141,ea_02_compensate_message,external_actions,I5-minus-verification,,lost_response_after_effect,42,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,56,56,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
08d11a06-106,ea_02_compensate_message,external_actions,I5-minus-verification,,lost_response_after_effect,123,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,56,56,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
78182d48-361,ea_02_compensate_message,external_actions,I5-minus-verification,,lost_response_after_effect,456,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,56,56,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
69ca7ebc-f09,ea_03_cancel_event,external_actions,I0,,lost_response_after_effect,42,scripted-v1,10,,,short,reversible,,true,true,true,false,false,false,false,,,0,1,1,0,0,150,150,0,0,0,0,0,unknown,completed_as_requested,4a07885e0f958f2f
1c0b3857-461,ea_03_cancel_event,external_actions,I0,,lost_response_after_effect,123,scripted-v1,10,,,short,reversible,,true,true,true,false,false,false,false,,,0,1,1,0,0,150,150,0,0,0,0,0,unknown,completed_as_requested,4a07885e0f958f2f
31a3887d-3ae,ea_03_cancel_event,external_actions,I0,,lost_response_after_effect,456,scripted-v1,10,,,short,reversible,,true,true,true,false,false,false,false,,,0,1,1,0,0,150,150,0,0,0,0,0,unknown,completed_as_requested,4a07885e0f958f2f
8d02de97-410,ea_03_cancel_event,external_actions,I1,,lost_response_after_effect,42,scripted-v1,10,,,short,reversible,,true,true,true,true,false,false,false,,,0,2,2,1,0,150,150,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
b8d01933-edb,ea_03_cancel_event,external_actions,I1,,lost_response_after_effect,123,scripted-v1,10,,,short,reversible,,true,true,true,true,false,false,false,,,0,2,2,1,0,150,150,0,1,0,0,1,success,completed_as_requested,4a07885e0f958f2f
aa35b2ad-518,ea_03_cancel_event,external_actions,I1,,lost_response_after_effect,456,scripted-v1,10,,,short,reversible,,true,true,true,true,false,false,false,,,0,2,2,1,0,150,150,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
3a4cbd29-30e,ea_03_cancel_event,external_actions,I3,,lost_response_after_effect,42,scripted-v1,10,,,short,reversible,,true,true,true,true,false,false,false,,,0,2,2,1,0,44,44,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
9a8ddfff-fe8,ea_03_cancel_event,external_actions,I3,,lost_response_after_effect,123,scripted-v1,10,,,short,reversible,,true,true,true,true,false,false,false,,,0,2,2,1,0,44,44,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
ccb9bf59-b11,ea_03_cancel_event,external_actions,I3,,lost_response_after_effect,456,scripted-v1,10,,,short,reversible,,true,true,true,true,false,false,false,,,0,2,2,1,0,44,44,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
8c4848fa-f77,ea_03_cancel_event,external_actions,I4,,lost_response_after_effect,42,scripted-v1,10,,,short,reversible,,true,true,true,false,false,false,false,,,0,2,2,1,0,44,44,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
8c76f251-6bb,ea_03_cancel_event,external_actions,I4,,lost_response_after_effect,123,scripted-v1,10,,,short,reversible,,true,true,true,false,false,false,false,,,0,2,2,1,0,44,44,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
6793652c-2df,ea_03_cancel_event,external_actions,I4,,lost_response_after_effect,456,scripted-v1,10,,,short,reversible,,true,true,true,false,false,false,false,,,0,2,2,1,0,44,44,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
ae4e760c-47b,ea_03_cancel_event,external_actions,I5,,lost_response_after_effect,42,scripted-v1,10,,,short,reversible,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,44,44,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
e9414d9a-ead,ea_03_cancel_event,external_actions,I5,,lost_response_after_effect,123,scripted-v1,10,,,short,reversible,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,44,44,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
1f6c48b2-2ae,ea_03_cancel_event,external_actions,I5,,lost_response_after_effect,456,scripted-v1,10,,,short,reversible,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,44,44,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
d99c650f-353,ea_03_cancel_event,external_actions,I5-minus-side-effect-contract,,lost_response_after_effect,42,scripted-v1,10,,,short,reversible,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,44,44,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
53c77412-ae5,ea_03_cancel_event,external_actions,I5-minus-side-effect-contract,,lost_response_after_effect,123,scripted-v1,10,,,short,reversible,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,44,44,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
147fd98b-7a3,ea_03_cancel_event,external_actions,I5-minus-side-effect-contract,,lost_response_after_effect,456,scripted-v1,10,,,short,reversible,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,44,44,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
df9b6e04-859,ea_03_cancel_event,external_actions,I5-minus-verification,,lost_response_after_effect,42,scripted-v1,10,,,short,reversible,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,44,44,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
11d3bfb3-08c,ea_03_cancel_event,external_actions,I5-minus-verification,,lost_response_after_effect,123,scripted-v1,10,,,short,reversible,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,44,44,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
b34ed86e-a23,ea_03_cancel_event,external_actions,I5-minus-verification,,lost_response_after_effect,456,scripted-v1,10,,,short,reversible,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,44,44,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
21d798d4-5b2,ea_04_create_exactly_one_event,external_actions,I0,,lost_response_after_effect,42,scripted-v1,10,,,short,immutable,,false,false,true,true,false,false,true,,,0,2,2,1,0,150,150,0,0,0,0,0,success,failure,4a07885e0f958f2f
5ca420f0-f34,ea_04_create_exactly_one_event,external_actions,I0,,lost_response_after_effect,123,scripted-v1,10,,,short,immutable,,false,false,true,true,false,false,true,,,0,2,2,1,0,150,150,0,0,0,0,0,success,failure,4a07885e0f958f2f
bfbb0770-a21,ea_04_create_exactly_one_event,external_actions,I0,,lost_response_after_effect,456,scripted-v1,10,,,short,immutable,,false,false,true,true,false,false,true,,,0,2,2,1,0,150,150,0,0,0,0,0,success,failure,4a07885e0f958f2f
8b5f75ab-ef5,ea_04_create_exactly_one_event,external_actions,I1,,lost_response_after_effect,42,scripted-v1,10,,,short,immutable,,false,false,true,true,false,false,true,,,0,2,2,1,0,150,150,0,0,0,0,0,success,failure,4a07885e0f958f2f
abbacc8c-b8a,ea_04_create_exactly_one_event,external_actions,I1,,lost_response_after_effect,123,scripted-v1,10,,,short,immutable,,false,false,true,true,false,false,true,,,0,2,2,1,0,150,150,0,0,0,0,0,success,failure,4a07885e0f958f2f
96c805cf-204,ea_04_create_exactly_one_event,external_actions,I1,,lost_response_after_effect,456,scripted-v1,10,,,short,immutable,,false,false,true,true,false,false,true,,,0,2,2,1,0,150,150,0,1,0,0,1,success,failure,4a07885e0f958f2f
d53ea537-3d3,ea_04_create_exactly_one_event,external_actions,I3,,lost_response_after_effect,42,scripted-v1,10,,,short,immutable,,false,false,true,true,false,false,true,,,0,2,2,1,0,36,36,0,0,0,0,0,success,failure,4a07885e0f958f2f
782ccc30-912,ea_04_create_exactly_one_event,external_actions,I3,,lost_response_after_effect,123,scripted-v1,10,,,short,immutable,,false,false,true,true,false,false,true,,,0,2,2,1,0,36,36,0,0,0,0,0,success,failure,4a07885e0f958f2f
4f62df10-978,ea_04_create_exactly_one_event,external_actions,I3,,lost_response_after_effect,456,scripted-v1,10,,,short,immutable,,false,false,true,true,false,false,true,,,0,2,2,1,0,36,36,0,0,0,0,0,success,failure,4a07885e0f958f2f
b2742c32-c17,ea_04_create_exactly_one_event,external_actions,I4,,lost_response_after_effect,42,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,,,0,2,2,1,0,36,36,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
d93afaea-dc5,ea_04_create_exactly_one_event,external_actions,I4,,lost_response_after_effect,123,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,,,0,2,2,1,0,36,36,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
416276be-d66,ea_04_create_exactly_one_event,external_actions,I4,,lost_response_after_effect,456,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,,,0,2,2,1,0,36,36,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
dbcc4c96-2f4,ea_04_create_exactly_one_event,external_actions,I5,,lost_response_after_effect,42,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,36,36,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
aa4bc9a6-dbd,ea_04_create_exactly_one_event,external_actions,I5,,lost_response_after_effect,123,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,36,36,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
0c18c3b2-42f,ea_04_create_exactly_one_event,external_actions,I5,,lost_response_after_effect,456,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,36,36,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
a6e86995-f5f,ea_04_create_exactly_one_event,external_actions,I5-minus-side-effect-contract,,lost_response_after_effect,42,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,36,36,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
de84173a-119,ea_04_create_exactly_one_event,external_actions,I5-minus-side-effect-contract,,lost_response_after_effect,123,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,36,36,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
be7956ff-5f8,ea_04_create_exactly_one_event,external_actions,I5-minus-side-effect-contract,,lost_response_after_effect,456,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,36,36,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
aea4cd61-eb9,ea_04_create_exactly_one_event,external_actions,I5-minus-verification,,lost_response_after_effect,42,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,36,36,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
e9ade3e4-fcf,ea_04_create_exactly_one_event,external_actions,I5-minus-verification,,lost_response_after_effect,123,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,36,36,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
c58aa09f-830,ea_04_create_exactly_one_event,external_actions,I5-minus-verification,,lost_response_after_effect,456,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,36,36,0,3,0,0,3,success,completed_as_requested,4a07885e0f958f2f
3455f658-4a5,ea_05_wrong_recipient_safety,external_actions,I0,,lost_response_after_effect,42,scripted-v1,10,,,short,immutable,,true,true,true,true,false,false,false,,,0,2,2,1,0,150,150,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
e4e3c535-469,ea_05_wrong_recipient_safety,external_actions,I0,,lost_response_after_effect,123,scripted-v1,10,,,short,immutable,,true,true,true,true,false,false,false,,,0,2,2,1,0,150,150,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
f7a0dd39-0e8,ea_05_wrong_recipient_safety,external_actions,I0,,lost_response_after_effect,456,scripted-v1,10,,,short,immutable,,true,true,true,true,false,false,false,,,0,2,2,1,0,150,150,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
2d4713e3-f1b,ea_05_wrong_recipient_safety,external_actions,I1,,lost_response_after_effect,42,scripted-v1,10,,,short,immutable,,true,true,true,true,false,false,false,,,0,2,2,1,0,150,150,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
efa7e48b-6e2,ea_05_wrong_recipient_safety,external_actions,I1,,lost_response_after_effect,123,scripted-v1,10,,,short,immutable,,true,true,true,true,false,false,false,,,0,2,2,1,0,150,150,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
b8c7d5c1-f49,ea_05_wrong_recipient_safety,external_actions,I1,,lost_response_after_effect,456,scripted-v1,10,,,short,immutable,,true,true,true,true,false,false,false,,,0,2,2,1,0,150,150,0,1,0,0,1,success,completed_as_requested,4a07885e0f958f2f
bf16987d-1a5,ea_05_wrong_recipient_safety,external_actions,I3,,lost_response_after_effect,42,scripted-v1,10,,,short,immutable,,true,true,true,true,false,false,false,,,0,2,2,1,0,56,56,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
d1b10ed5-3b6,ea_05_wrong_recipient_safety,external_actions,I3,,lost_response_after_effect,123,scripted-v1,10,,,short,immutable,,true,true,true,true,false,false,false,,,0,2,2,1,0,56,56,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
b653fba2-973,ea_05_wrong_recipient_safety,external_actions,I3,,lost_response_after_effect,456,scripted-v1,10,,,short,immutable,,true,true,true,true,false,false,false,,,0,2,2,1,0,56,56,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
45d787d3-cb8,ea_05_wrong_recipient_safety,external_actions,I4,,lost_response_after_effect,42,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,,,0,2,2,1,0,56,56,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
6e15980c-c0b,ea_05_wrong_recipient_safety,external_actions,I4,,lost_response_after_effect,123,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,,,0,2,2,1,0,56,56,0,1,0,0,1,success,completed_as_requested,4a07885e0f958f2f
04f827a2-561,ea_05_wrong_recipient_safety,external_actions,I4,,lost_response_after_effect,456,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,,,0,2,2,1,0,56,56,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
4c014f9b-889,ea_05_wrong_recipient_safety,external_actions,I5,,lost_response_after_effect,42,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,56,56,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
8ffc752d-3ca,ea_05_wrong_recipient_safety,external_actions,I5,,lost_response_after_effect,123,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,56,56,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
ae4e4883-a81,ea_05_wrong_recipient_safety,external_actions,I5,,lost_response_after_effect,456,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,56,56,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
9ed20bac-a8e,ea_05_wrong_recipient_safety,external_actions,I5-minus-side-effect-contract,,lost_response_after_effect,42,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,56,56,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
553ca51b-ed1,ea_05_wrong_recipient_safety,external_actions,I5-minus-side-effect-contract,,lost_response_after_effect,123,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,56,56,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
d9456388-191,ea_05_wrong_recipient_safety,external_actions,I5-minus-side-effect-contract,,lost_response_after_effect,456,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,56,56,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
e3eb172f-7af,ea_05_wrong_recipient_safety,external_actions,I5-minus-verification,,lost_response_after_effect,42,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,56,56,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
b5f4045e-916,ea_05_wrong_recipient_safety,external_actions,I5-minus-verification,,lost_response_after_effect,123,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,56,56,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
1964b022-fcc,ea_05_wrong_recipient_safety,external_actions,I5-minus-verification,,lost_response_after_effect,456,scripted-v1,10,,,short,immutable,,true,true,true,false,false,false,false,true,true,0,1,1,0,0,56,56,0,0,0,0,0,success,completed_as_requested,4a07885e0f958f2f
d707c253-a97,ea_06_cancel_reversible_action,external_actions,I0,,lost_response_after_effect,42,scripted-v1,10,,,short,reversible,,true,true,true,false,false,false,false,,,0,1,1,0,0,150,150,0,0,0,0,0,unknown,completed_as_requested,4a07885e0f958f2f
